Timestamp,Open,High,Low,Close
2025-04-11 12:10:00,22886.0,22887.25,22884.3,22885.15
2025-04-11 12:11:00,22885.75,22886.6,22881.1,22884.5
2025-04-11 12:12:00,22884.7,22884.8,22884.7,22884.8
2025-04-11 12:17:00,22920.75,22923.15,22919.65,22923.15
2025-04-11 15:11:00,22830.3,22832.45,22828.25,22828.4
2025-04-11 15:12:00,22829.05,22832.1,22828.65,22831.55
2025-04-11 15:13:00,22831.55,22833.3,22830.3,22830.9
2025-04-11 15:14:00,22830.85,22832.5,22829.6,22830.35
